	Preview_ID	Preview_Type	File Name	Preview_TreatmentSite	Preview_LastModified	Preview_ApprovalHistory	Preview_AssignedUsers	Preview_Description	Preview_Diagnosis	Preview_ApprovalStatus	ObjectivesOneStructure_ID	VolumeType	Distance	Color	VolumeCode	VolumeCodeTable	Group	Type	Operator	Dose	Volume	Priority	Group2	Type2	Operator2	Dose2	Volume2	Priority2	Group3	Type3	Operator3	Dose3	Volume3	Priority3	Group4	Type4	Operator4	Dose4	Volume4	Priority4	Group5	Type5	Operator5	Dose5	Volume5	Priority5	ObjectivesOneStructure_SurfaceOnly	SamplePoints_nil	StructureCode_Code	Distance_nil	StructureCode_CodeScheme	ObjectivesOneStructure_NAME	StructureCode_CodeSchemeVersion	ParameterA_nil
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Hippo_R	Organ	1	255																																	false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Hippocampi	Avoidance	0.6	16711935			0	0	0	10	1	100	0	0	0	7	93	130	0	0	0	11	0	130	0	0	0	11	0	0							false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Hippocampi_5mm	Organ	2.35313	65280	C41.2	ICD-O-2																															false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Lens_L	Avoidance	1	8454143	C69.9	ICD-O-2	0	0	0	8	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Lens_R	Avoidance	1	33023	C69.9	ICD-O-2	0	0	0	8	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	OpticChiasm	Avoidance	1	16711935	C69.9	ICD-O-2	0	0	0	25	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	OpticNerve_L	Avoidance	1	8454143	C72.3	ICD-O-2	0	0	0	20	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	OpticNerve_R	Avoidance	1	33023	C72.3	ICD-O-2	0	0	0	20	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	optPTVa	PTV	2.5	16711935			0	0	0	27	0	70	0	0	1	25	100	80	0	0	1	22	99	80	0	0	1	24	94	80	0	0	1	25	89	80	false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	optPTVb	PTV	2.5	16711935			0	0	0	27	0	80	0	0	1	25	100	80																			false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Orbit - left	Avoidance	1.4646	16711935	C69.9	ICD-O-2	0	0	0	20	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Orbit - right	Avoidance	0.35	16777088	C69.9	ICD-O-2	0	0	0	20	0	50																									false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	PTV_2500	PTV	3	14417920			0	0	0	27	0	60	0	0	1	22	99	80	0	0	1	24.5	94	80													false	true						
	VMAT HIPPO	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_30582.xml		 May 30 2017 10:37:50:280	told Created [ February 15 2017 13:04:36:607 ];told Approved [ February 15 2017 13:04:52:680 ];gsal Unapproved [ May 30 2017 10:37:50:265 ]	told			Unapproved	Spinal Canal	Avoidance	2.25434	255																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Avoid a Rectum	Control	3	9639167			0	0	0	8	0	50																									false	true						true
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Avoid b Rectum	Control	3	13828244			0	0	0	4	0	50																									false	true						true
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Bladder	Organ	1.501	13130346																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Body	BODY	4.5	65280																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	CTV	CTV	3	16776960			0	0	0	20.5	0	100	0	0	1	21	100	110																			false	true						true
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Femoral Head L	Organ	1.501	32896																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Femoral Head R	Organ	1.501	9221330																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	opt Bladder	Avoidance	3	13130346																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	opt PTV	PTV	3	16711935			0	0	0	19.5	0	100	0	0	0	19.5	0	100	0	0	1	21	100	120													false	true						true
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	opt Rectum	Avoidance	3	2763429			0	0	0	10	50	50	0	0	0	14	25	50	0	0	0	16	15	50	0	0	0	18	5	50							false	true						true
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	PTV	PTV	1.501	16711935																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Rectum	Organ	1.501	2763429																																	false	true						
	VMAT BLAD 20/5	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31302.xml		 November 21 2018 15:38:21:893	told Created [ November 21 2018 15:37:12:268 ];told Approved [ November 21 2018 15:38:21:871 ]	told			Approved	Small Bowel	Organ	1.501	14524637																																	false	true	7200		FMA		3.2	
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Avoid a Rectum	Control	3	9639167																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Avoid b Rectum	Control	3	13828244																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Bladder	Organ	1.501	13130346																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Body	BODY	4.5	65280																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	CTV	CTV	3	16776960																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	CTV46	CTV	1.501	16776960			0	0	0	47	0	100	0	0	1	47	100	110																			false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Femoral Head L	Organ	1.501	32896			0	0	0	25	0	50																									false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Femoral Head R	Organ	1.501	9221330			0	0	0	25	0	50																									false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	opt Bladder	Avoidance	3	13130346			0	0	0	25	60	50	0	0	0	35	35	50	0	0	0	40	20	50	0	0	0	45	5	50							false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	opt PTV46	PTV	3	16711935			0	0	0	46	0	100	0	0	0	46	0	100	0	0	1	46	100	120													false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	opt Rectum	Avoidance	3	2763429			0	0	0	25	60	60	0	0	0	30	50	60	0	0	0	35	25	60	0	0	0	40	5	60							false	true						true
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	PTV	PTV	1.501	16711935																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Rectum	Organ	1.501	2763429																																	false	true						
	VMAT PELB 46/23	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_31505.xml		 November 27 2018 16:39:06:985	xmei Created [ November 27 2018 16:31:37:088 ];xmei Approved [ November 27 2018 16:35:26:036 ]	xmei			Approved	Small Bowel	Organ	1.501	14524637			0	0	0	45	0	80																									false	true	7200		FMA		3.2	true
